Architecture
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11097	MATH	1000	14	WIT	4.000	COLLEGE MATHEMATICS	MTWF	09:00 am-09:50 am	24	21	3	Marianne Moran (P)	08/31-12/09	RBSTN 105	 
NR	11278	MATH	1005	61	WIT	3.000	COLLEGE MATH A	 	TBA	20	11	9	Jennifer A Applebee (P)	08/31-10/17	TBA	 
NR	11320	MATH	1005	71	WIT	3.000	COLLEGE MATH A	T	05:30 pm-08:30 pm	25	14	11	Laurie Golan (P)	08/31-12/16	DOBBS 308	 
NR	11573	MATH	1007	01	WIT	1.000	APPLICATIONS IN COLLEGE MATH	M	05:00 pm-05:50 pm	20	4	16	Amanda Hattaway (P)	08/31-12/09	ANXCN 108	 
NR	10690	MATH	1030	02	WIT	4.000	STATISTICS & APPLICATIONS	MTWF	11:00 am-11:50 am	26	23	3	Joseph G. Cotton (P)	08/31-12/09	WATSN 006	 
NR	11279	MATH	1030	61	WIT	4.000	STATISTICS & APPLICATIONS	 	TBA	20	12	8	Eleanor Canter (P)	08/31-10/17	TBA	 
NR	11285	MATH	1035	62	WIT	3.000	COLLEGE MATH B	 	TBA	20	13	7	Stephanie Pollard (P)	10/26-12/12	TBA	 
NR	11321	MATH	1035	71	WIT	3.000	COLLEGE MATH B	T	05:30 pm-08:30 pm	25	15	10	Veronica Walsh (P)	08/31-12/16	WENTW 306	 
NR	11322	MATH	1065	71	WIT	3.000	COLLEGE MATH C	R	05:30 pm-08:30 pm	25	10	15	Veronica Walsh (P)	08/31-12/16	DOBBS 203	 
C	10692	MATH	1500	02	WIT	4.000	PRECALCULUS	MTWF	12:00 pm-12:50 pm	22	22	0	Katelyn L. Federico (P)	08/31-12/09	WATSN 006	 
NR	10693	MATH	1500	03	WIT	4.000	PRECALCULUS	MW	05:00 pm-06:15 pm	22	17	5	Sharon M DeCicco (P)	08/31-12/09	WENTW 308	 
 	 	 	 	 	 	 	 	T	05:00 pm-05:50 pm	 	 	 	Sharon M DeCicco (P)	08/31-12/09	WENTW 308	 
NR	10694	MATH	1500	04	WIT	4.000	PRECALCULUS	MW	03:00 pm-04:15 pm	22	18	4	Sharon M DeCicco (P)	08/31-12/09	WILLS 105	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Sharon M DeCicco (P)	08/31-12/09	WILLS 105	 
NR	11080	MATH	1550	01	WIT	4.000	FOUNDATIONS APPLIED MATH I	MWF	02:00 pm-02:50 pm	26	19	7	John Eric Haga (P)	08/31-12/09	ANXCN 103	 
 	 	 	 	 	 	 	 	R	02:00 pm-02:50 pm	 	 	 	John Eric Haga (P)	08/31-12/09	ANXCN 108	 
NR	10695	MATH	1700	01	WIT	4.000	CALCULUS I	MTWF	12:00 pm-12:50 pm	19	14	5	Glyn Anthony Holton (P)	08/31-12/09	ANXCN 107	 
NR	10696	MATH	1700	02	WIT	4.000	CALCULUS I	MW	03:00 pm-04:15 pm	19	17	2	Glyn Anthony Holton (P)	08/31-12/09	ANXCN 210	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Glyn Anthony Holton (P)	08/31-12/09	ANXCN 210	 
NR	10697	MATH	1750	01	WIT	4.000	ENGINEERING CALCULUS I	MTWF	08:00 am-08:50 am	23	22	1	Jeffrey M Barden (P)	08/31-12/09	KNGMN 201	 
C	10698	MATH	1750	02	WIT	4.000	ENGINEERING CALCULUS I	MWRF	09:00 am-09:50 am	24	24	0	Jacob Zakuta (P)	08/31-12/09	DOBBS 308	 
NR	10706	MATH	1750	03	WIT	4.000	ENGINEERING CALCULUS I	MTWF	10:00 am-10:50 am	27	22	5	Paul Izzo (P)	08/31-12/09	ANXCN 108	 
NR	10709	MATH	1750	04	WIT	4.000	ENGINEERING CALCULUS I	MWRF	10:00 am-10:50 am	27	26	1	Emma L Smith Zbarsky (P)	08/31-12/09	KNGMN 201	 
NR	10713	MATH	1750	05	WIT	4.000	ENGINEERING CALCULUS I	MTWF	11:00 am-11:50 am	27	25	2	Lawrence R Adler (P)	08/31-12/09	WILLS 102	 
NR	10715	MATH	1750	06	WIT	4.000	ENGINEERING CALCULUS I	MWRF	11:00 am-11:50 am	27	23	4	Daniel Paulsen (P)	08/31-12/09	WILLS 103	 
NR	10716	MATH	1750	07	WIT	4.000	ENGINEERING CALCULUS I	MTWF	12:00 pm-12:50 pm	27	25	2	Lawrence R Adler (P)	08/31-12/09	KNGMN 202	 
NR	10720	MATH	1750	08	WIT	4.000	ENGINEERING CALCULUS I	MWRF	08:00 am-08:50 am	27	24	3	Jacob Zakuta (P)	08/31-12/09	WENTW 307	 
NR	10722	MATH	1750	09	WIT	4.000	ENGINEERING CALCULUS I	MTWF	09:00 am-09:50 am	23	22	1	Jeffrey M Barden (P)	08/31-12/09	WILLS 103	 
NR	10724	MATH	1750	10	WIT	4.000	ENGINEERING CALCULUS I	MTWF	01:00 pm-01:50 pm	26	22	4	Mitra Bahary (P)	08/31-12/09	BEATT 301	 
NR	10727	MATH	1750	11	WIT	4.000	ENGINEERING CALCULUS I	MWRF	01:00 pm-01:50 pm	26	25	1	Joan Marie Saniuk (P)	08/31-12/09	WILLS 105	 
NR	10729	MATH	1750	12	WIT	4.000	ENGINEERING CALCULUS I	MWRF	02:00 pm-02:50 pm	21	20	1	Joan Marie Saniuk (P)	08/31-12/09	BEATT 301	 
NR	10731	MATH	1750	13	WIT	4.000	ENGINEERING CALCULUS I	MW	05:00 pm-06:15 pm	25	24	1	Rimma Livyant (P)	08/31-12/09	WENTW 206	 
 	 	 	 	 	 	 	 	R	05:00 pm-05:50 pm	 	 	 	Rimma Livyant (P)	08/31-12/09	WENTW 206	 
NR	10737	MATH	1750	14	WIT	4.000	ENGINEERING CALCULUS I	MW	03:00 pm-04:15 pm	19	17	2	James Yeh (P)	08/31-12/09	WENTW 307	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	James Yeh (P)	08/31-12/09	WENTW 307	 
C	10741	MATH	1750	15	WIT	4.000	ENGINEERING CALCULUS I	MW	03:00 pm-04:15 pm	23	23	0	Gary Simundza (P)	08/31-12/09	BEATT 401	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Gary Simundza (P)	08/31-12/09	BEATT 401	 
C	10743	MATH	1750	16	WIT	4.000	ENGINEERING CALCULUS I	MTWF	12:00 pm-12:50 pm	26	26	0	Anthony W. Mak (P)	08/31-12/09	WILLS 103	 
NR	10746	MATH	1750	17	WIT	4.000	ENGINEERING CALCULUS I	MWRF	12:00 pm-12:50 pm	27	23	4	Daniel Paulsen (P)	08/31-12/09	WATSN 001	 
NR	10748	MATH	1750	18	WIT	4.000	ENGINEERING CALCULUS I	MW	03:00 pm-04:15 pm	19	13	6	Bindu Veetel (P)	08/31-12/09	WENTW 206	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Bindu Veetel (P)	08/31-12/09	WENTW 206	 
NR	10750	MATH	1750	19	WIT	4.000	ENGINEERING CALCULUS I	MTWF	12:00 pm-12:50 pm	27	25	2	Mitra Bahary (P)	08/31-12/09	DOBBS 308	 
NR	10753	MATH	1750	20	WIT	4.000	ENGINEERING CALCULUS I	MTWF	02:00 pm-02:50 pm	25	17	8	Joseph Leva (P)	08/31-12/09	DOBBS 308	 
NR	10755	MATH	1750	21	WIT	4.000	ENGINEERING CALCULUS I	MTWF	01:00 pm-01:50 pm	25	20	5	Anthony W. Mak (P)	08/31-12/09	BEATT 302	 
NR	10758	MATH	1750	23	WIT	4.000	ENGINEERING CALCULUS I	M	11:00 am-11:50 am	27	25	2	Paul Izzo (P)	08/31-12/09	WENTW 310	 
 	 	 	 	 	 	 	 	TF	11:00 am-11:50 am	 	 	 	Paul Izzo (P)	08/31-12/09	DOBBS 306	 
 	 	 	 	 	 	 	 	W	11:00 am-11:50 am	 	 	 	Paul Izzo (P)	08/31-12/09	ANXCN 014	 
NR	11562	MATH	1750	24	WIT	4.000	ENGINEERING CALCULUS I	MWRF	08:00 am-08:50 am	18	16	2	Heather Pierce (P)	08/31-12/09	ANXCN 108	 
NR	11574	MATH	1755	01	WIT	1.000	APPLICATIONS IN ENG CALCULUS I	R	05:00 pm-05:50 pm	20	18	2	Amanda Hattaway (P)	08/31-12/09	ANXCN 108	 
NR	10760	MATH	1775	01	WIT	4.000	INTEGRATED ENG CALCULUS I	MWF	01:00 pm-01:50 pm	26	21	5	Amanda Hattaway (P), Kathleen Grace Kennedy	08/31-12/09	WENTW 205	 
NR	10762	MATH	1775	02	WIT	0.000	INTEGRATED ENG CALC I - LAB	R	12:00 pm-01:50 pm	26	21	5	Amanda Hattaway (P), Kathleen Grace Kennedy	08/31-12/09	WILLS 103	 
NR	10773	MATH	1850	01	WIT	4.000	ENGINEERING CALCULUS II	MTWF	12:00 pm-12:50 pm	24	22	2	Gary Simundza (P)	08/31-12/09	WATSN 002	 
 	10775	MATH	1850	02	WIT	4.000	ENGINEERING CALCULUS II	MTWF	01:00 pm-01:50 pm	24	22	2	Gary Simundza (P)	08/31-12/09	DOBBS 302	 
NR	10777	MATH	1850	03	WIT	4.000	ENGINEERING CALCULUS II	MWRF	09:00 am-09:50 am	24	23	1	Rachel L. Maitra (P)	08/31-12/09	RBSTN 201	 
NR	10778	MATH	1850	04	WIT	4.000	ENGINEERING CALCULUS II	MWRF	12:00 pm-12:50 pm	24	19	5	Rachel L. Maitra (P)	08/31-12/09	WENTW 312	 
NR	10779	MATH	1850	05	WIT	4.000	ENGINEERING CALCULUS II	MW	03:00 pm-04:15 pm	24	15	9	Dwight Horan (P)	08/31-12/09	DOBBS 203	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Dwight Horan (P)	08/31-12/09	ANXCN 202	 
NR	11083	MATH	2000	03	WIT	4.000	CALCULUS III	MW	05:00 pm-06:15 pm	30	27	3	Michael Lee Jacobs (P)	08/31-12/09	ANXCN 201	 
 	 	 	 	 	 	 	 	R	05:00 pm-05:50 pm	 	 	 	Michael Lee Jacobs (P)	08/31-12/09	ANXCN 201	 
C	10791	MATH	2025	01	WIT	4.000	MULTIVARIABLE CALCULUS	MWRF	08:00 am-08:50 am	27	27	0	James Thelusma (P)	08/31-12/09	WILLS 103	 
NR	10792	MATH	2025	02	WIT	4.000	MULTIVARIABLE CALCULUS	MWRF	09:00 am-09:50 am	27	17	10	James Thelusma (P)	08/31-12/09	WATSN 004	 
NR	10793	MATH	2025	03	WIT	4.000	MULTIVARIABLE CALCULUS	MTWF	10:00 am-10:50 am	27	25	2	Reinaldo Sanchez Arias (P)	08/31-12/09	BEATT 303	 
NR	10794	MATH	2025	04	WIT	4.000	MULTIVARIABLE CALCULUS	MTWF	11:00 am-11:50 am	27	26	1	Mark Daniel Mixer (P)	08/31-12/09	BEATT 303	 
C	10795	MATH	2025	05	WIT	4.000	MULTIVARIABLE CALCULUS	MTWF	12:00 pm-12:50 pm	27	27	0	Mark Daniel Mixer (P)	08/31-12/09	DOBBS 306	 
NR	10796	MATH	2025	06	WIT	4.000	MULTIVARIABLE CALCULUS	MWRF	01:00 pm-01:50 pm	27	25	2	Dwight Horan (P)	08/31-12/09	DOBBS 307	 
NR	10797	MATH	2025	07	WIT	4.000	MULTIVARIABLE CALCULUS	MW	03:00 pm-04:15 pm	27	26	1	Steven T Morrow (P)	08/31-12/09	WENTW 314	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Steven T Morrow (P)	08/31-12/09	WENTW 314	 
NR	10798	MATH	2025	08	WIT	4.000	MULTIVARIABLE CALCULUS	MWRF	12:00 pm-12:50 pm	28	24	4	Dwight Horan (P)	08/31-12/09	RBSTN 104	 
C	11193	MATH	2025	09	WIT	4.000	MULTIVARIABLE CALCULUS	MTWF	12:00 pm-12:50 pm	28	28	0	Franck Mabikas (P)	08/31-12/09	BEATT 303	 
NR	10786	MATH	2100	01	WIT	4.000	PROB & STATS FOR ENGINEERS	MTWF	01:00 pm-01:50 pm	30	29	1	Barry Charles Husowitz (P)	08/31-12/09	DOBBS 308	 
NR	10787	MATH	2100	02	WIT	4.000	PROB & STATS FOR ENGINEERS	MWRF	02:00 pm-02:50 pm	29	28	1	Amanda Hattaway (P), Kathleen Grace Kennedy	08/31-12/09	WILLS 105	 
NR	10788	MATH	2100	03	WIT	4.000	PROB & STATS FOR ENGINEERS	MW	03:00 pm-04:15 pm	29	27	2	Amanda Hattaway (P), Kathleen Grace Kennedy	08/31-12/09	ANXCN 306	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Amanda Hattaway (P), Kathleen Grace Kennedy	08/31-12/09	ANXCN 306	 
NR	10789	MATH	2100	04	WIT	4.000	PROB & STATS FOR ENGINEERS	MTWF	11:00 am-11:50 am	30	28	2	Barry Charles Husowitz (P)	08/31-12/09	WILLS 105	 
NR	10790	MATH	2100	05	WIT	4.000	PROB & STATS FOR ENGINEERS	MTWF	09:00 am-09:50 am	32	31	1	Barry Charles Husowitz (P)	08/31-12/09	WILLS 105	 
NR	10800	MATH	2200	01	WIT	4.000	ADVANCED STATISTICS	MW	08:00 am-08:50 am	25	17	8	Mark Daniel Mixer (P)	08/31-12/09	525HA 115	 
 	 	 	 	 	 	 	 	R	08:00 am-09:50 am	 	 	 	Mark Daniel Mixer (P)	08/31-12/09	525HA 115	 
C	10781	MATH	2300	01	WIT	4.000	DISCRETE MATH	MWRF	12:00 pm-12:50 pm	27	27	0	Walter Albert Schnyder (P)	08/31-12/09	ANXCN 108	 
NR	10782	MATH	2300	02	WIT	4.000	DISCRETE MATH	MWRF	11:00 am-11:50 am	27	21	6	Walter Albert Schnyder (P)	08/31-12/09	ANXCN 108	 
NR	10783	MATH	2300	03	WIT	4.000	DISCRETE MATH	MWRF	09:00 am-09:50 am	27	26	1	John Eric Haga (P)	08/31-12/09	WATSN 001	 
NR	10784	MATH	2300	04	WIT	4.000	DISCRETE MATH	MWRF	10:00 am-10:50 am	27	22	5	John Eric Haga (P)	08/31-12/09	ANXCN 306	 
NR	10785	MATH	2300	05	WIT	4.000	DISCRETE MATH	MF	03:00 pm-04:15 pm	27	26	1	John Eric Haga (P)	08/31-12/09	ANXCN 108	 
 	 	 	 	 	 	 	 	W	04:00 pm-04:50 pm	 	 	 	John Eric Haga (P)	08/31-12/09	ANXCN 108	 
C	11544	MATH	2300	07	WIT	4.000	DISCRETE MATH	MTWF	12:00 pm-12:50 pm	27	27	0	Heather Pierce (P)	08/31-12/09	BEATT 421	 
C	11551	MATH	2300	08	WIT	4.000	DISCRETE MATH	MTWF	01:00 pm-01:50 pm	27	27	0	Joseph Leva (P)	08/31-12/09	DOBBS 203	 
NR	10802	MATH	2500	01	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	08:00 am-08:50 am	27	19	8	Amanda Hattaway (P)	08/31-12/09	WENTW 214	 
NR	10803	MATH	2500	02	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	10:00 am-10:50 am	27	24	3	Melvin S Henriksen (P)	08/31-12/09	ANXCN 305	 
NR	10804	MATH	2500	03	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	12:00 pm-12:50 pm	27	26	1	Assad Fotovatian (P)	08/31-12/09	WATSN 004	 
NR	10805	MATH	2500	04	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	01:00 pm-01:50 pm	27	26	1	Assad Fotovatian (P)	08/31-12/09	WENTW 306	 
NR	10806	MATH	2500	05	WIT	4.000	DIFFERENTIAL EQUATIONS	MW	03:00 pm-04:15 pm	27	26	1	Melvin S Henriksen (P)	08/31-12/09	BEATT 302	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Melvin S Henriksen (P)	08/31-12/09	BEATT 302	 
C	10807	MATH	2500	06	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	12:00 pm-12:50 pm	27	27	0	Melvin S Henriksen (P)	08/31-12/09	BEATT 420	 
NR	11194	MATH	2500	07	WIT	4.000	DIFFERENTIAL EQUATIONS	MWRF	01:00 pm-01:50 pm	27	23	4	Youssef Qranfal (P)	08/31-12/09	DOBBS 306	 
NR	10582	MATH	2750	01	WIT	4.000	DIFF EQAT & SYSTEMS MODELING	TR	10:00 am-11:50 am	20	19	1	Ali Kiapour (P)	08/31-12/09	KNGMN 202	 
NR	10583	MATH	2750	02	WIT	4.000	DIFF EQAT & SYSTEMS MODELING	TR	03:00 pm-04:50 pm	20	13	7	Ali Kiapour (P)	08/31-12/09	DOBBS 302	 
NR	10584	MATH	2750	03	WIT	4.000	DIFF EQAT & SYSTEMS MODELING	RF	08:00 am-09:50 am	20	5	15	Ali Kiapour (P)	08/31-12/09	ANXCN 305	 
C	10810	MATH	2860	01	WIT	4.000	LINEAR ALGEBRA & MATRIX THEORY	MTWF	10:00 am-10:50 am	21	21	0	Steven T Morrow (P)	08/31-12/09	WATSN 006	 
C	10811	MATH	2860	02	WIT	4.000	LINEAR ALGEBRA & MATRIX THEORY	MTWF	12:00 pm-12:50 pm	25	25	0	Steven T Morrow (P)	08/31-12/09	DOBBS 302	 
C	10812	MATH	2860	03	WIT	4.000	LINEAR ALGEBRA & MATRIX THEORY	MTWF	01:00 pm-01:50 pm	25	25	0	Reinaldo Sanchez Arias (P)	08/31-12/09	WATSN 006	 
NR	11173	MATH	2860	06	WIT	4.000	LINEAR ALGEBRA & MATRIX THEORY	MTRF	10:00 am-10:50 am	21	18	3	Zlatko Vasilkoski (P)	08/31-12/09	RBSTN 201	 
C	11175	MATH	2860	07	WIT	4.000	LINEAR ALGEBRA & MATRIX THEORY	MW	03:00 pm-04:15 pm	21	21	0	Reinaldo Sanchez Arias (P)	08/31-12/09	DOBBS 302	 
 	 	 	 	 	 	 	 	F	03:00 pm-03:50 pm	 	 	 	Reinaldo Sanchez Arias (P)	08/31-12/09	ANXSO 013	 
NR	10799	MATH	4875	01	WIT	4.000	REAL ANALYSIS I	MF	03:45 pm-04:50 pm	25	12	13	Rachel L. Maitra (P)	08/31-12/09	ANXCN 209	 
 	 	 	 	 	 	 	 	W	03:30 pm-04:20 pm	 	 	 	Rachel L. Maitra (P)	08/31-12/09	ANXCN 209	 
NR	10808	MATH	4900	01	WIT	4.000	PARTIAL DIFFERENTIAL EQUATIONS	MWRF	12:00 pm-12:50 pm	29	23	6	Emma L Smith Zbarsky (P)	08/31-12/09	WENTW 210	 
NR	10809	MATH	5000	01	WIT	4.000	APPLIED MATH FINAL YR DES I	MTWF	09:00 am-09:50 am	25	18	7	Steven T Morrow (P), Reinaldo Sanchez Arias	08/31-12/09	RBSTN 104	 
Mechanical
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10172	MECH	2000	01	WIT	4.000	ENGINEERING STATICS	TR	02:00 pm-03:50 pm	23	19	4	Masoud Olia (P)	08/31-12/09	RBSTN 201	 
C	10173	MECH	2000	02	WIT	4.000	ENGINEERING STATICS	MW	11:00 am-12:50 pm	23	23	0	Theodore S Greene (P)	08/31-12/09	DOBBS 007	 
C	10175	MECH	2000	03	WIT	4.000	ENGINEERING STATICS	TR	09:00 am-10:50 am	23	23	0	Theodore S Greene (P)	08/31-12/09	DOBBS 003	 
NR	10176	MECH	2000	04	WIT	4.000	ENGINEERING STATICS	MW	01:00 pm-02:50 pm	23	21	2	Xiaobin Le (P)	08/31-12/09	ANXCN 210	 
NR	10178	MECH	2000	05	WIT	4.000	ENGINEERING STATICS	MW	03:00 pm-04:50 pm	23	21	2	Anthony Duva (P)	08/31-12/09	DOBBS 003	 
NR	10179	MECH	2000	06	WIT	4.000	ENGINEERING STATICS	MW	02:00 pm-03:50 pm	23	18	5	Richard Roberts (P)	08/31-12/09	DOBBS 008	 
C	10181	MECH	2000	07	WIT	4.000	ENGINEERING STATICS	TR	09:00 am-10:50 am	23	23	0	Guohua Ma (P)	08/31-12/09	DOBBS 203	 
NR	10182	MECH	2000	08	WIT	4.000	ENGINEERING STATICS	MW	08:00 am-09:50 am	23	17	6	Ilie Talpasanu (P)	08/31-12/09	DOBBS 003	 
C	10372	MECH	2250	01	WIT	4.000	ENGINEERING THERMODYNAMICS	TR	11:00 am-12:15 pm	22	26	-4	Douglas Sondak (P)	08/31-12/09	KNGMN 201	 
C	10373	MECH	2250	02	WIT	0.000	ENGINEERING THERMODYNAMICS-LAB	W	10:00 am-11:50 am	11	12	-1	Douglas Sondak (P)	08/31-12/09	RBSTN 005	 
C	10374	MECH	2250	03	WIT	0.000	ENGINEERING THERMODYNAMICS-LAB	W	12:00 pm-01:50 pm	11	14	-3	Frank Caserta (P)	08/31-12/09	RBSTN 005	 
C	10442	MECH	2250	07	WIT	4.000	ENGINEERING THERMODYNAMICS	TR	11:00 am-12:15 pm	22	23	-1	Bo Tao (P)	08/31-12/09	WENTW 214	 
C	10443	MECH	2250	08	WIT	0.000	ENGINEERING THERMODYNAMICS-LAB	F	10:00 am-11:50 am	11	13	-2	Bo Tao (P)	08/31-12/09	RBSTN 005	 
C	10444	MECH	2250	09	WIT	0.000	ENGINEERING THERMODYNAMICS-LAB	F	12:00 pm-01:50 pm	11	11	0	Frank Caserta (P)	08/31-12/09	RBSTN 005	 
NR	10258	MECH	2300	01	WIT	3.000	ENGINEERING GRAPHICS	W	09:00 am-09:50 am	25	23	2	Ali Moazed (P)	08/31-12/09	WENTW 010	 
NR	10259	MECH	2300	02	WIT	0.000	ENGINEERING GRAPHICS - LAB	WF	10:00 am-11:50 am	25	24	1	Ali Moazed (P)	08/31-12/09	KNGMN 202	 
NR	10260	MECH	2300	03	WIT	3.000	ENGINEERING GRAPHICS	M	12:00 pm-12:50 pm	25	13	12	Michael Ryan Cameron (P)	08/31-12/09	DOBBS 003	 
NR	10261	MECH	2300	04	WIT	0.000	ENGINEERING GRAPHICS - LAB	WF	01:00 pm-02:50 pm	25	13	12	Michael Ryan Cameron (P)	08/31-12/09	DOBBS 003	 
NR	10263	MECH	2300	05	WIT	3.000	ENGINEERING GRAPHICS	F	09:00 am-09:50 am	25	23	2	Ali Moazed (P)	08/31-12/09	DOBBS 007	 
NR	10264	MECH	2300	06	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	03:00 pm-04:50 pm	25	23	2	Ali Moazed (P)	08/31-12/09	KNGMN 201	 
C	10265	MECH	2300	07	WIT	3.000	ENGINEERING GRAPHICS	W	09:00 am-09:50 am	25	25	0	Michael Ryan Cameron (P)	08/31-12/09	DOBBS 307	 
C	10266	MECH	2300	08	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	10:00 am-11:50 am	25	25	0	Michael Ryan Cameron (P)	08/31-12/09	RBSTN 104	 
NR	10267	MECH	2300	09	WIT	3.000	ENGINEERING GRAPHICS	M	12:00 pm-12:50 pm	25	19	6	Ali Moazed (P)	08/31-12/09	KNGMN 102	 
NR	10268	MECH	2300	10	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	01:00 pm-02:50 pm	25	19	6	Ali Moazed (P)	08/31-12/09	KNGMN 201	 
NR	10269	MECH	2300	11	WIT	3.000	ENGINEERING GRAPHICS	F	09:00 am-09:50 am	25	22	3	Stephen M Chomyszak (P)	08/31-12/09	DOBBS 003	 
NR	10271	MECH	2300	12	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	03:00 pm-04:50 pm	25	22	3	Stephen M Chomyszak (P)	08/31-12/09	KNGMN 202	 
NR	10272	MECH	2300	13	WIT	3.000	ENGINEERING GRAPHICS	T	09:00 am-09:50 am	25	17	8	Richard Roberts (P)	08/31-12/09	DOBBS 007	 
NR	10274	MECH	2300	14	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	08:00 am-09:50 am	25	17	8	Richard Roberts (P)	08/31-12/09	DOBBS 007	 
NR	10281	MECH	2300	15	WIT	3.000	ENGINEERING GRAPHICS	R	09:00 am-09:50 am	25	17	8	Richard Roberts (P)	08/31-12/09	DOBBS 007	 
NR	10282	MECH	2300	16	WIT	0.000	ENGINEERING GRAPHICS - LAB	MW	10:00 am-11:50 am	25	17	8	Richard Roberts (P)	08/31-12/09	DOBBS 003	 
C	10185	MECH	2500	01	WIT	4.000	MECHANICS OF MATERIALS	TR	08:00 am-09:15 am	16	19	-3	John Peter Voccio (P)	08/31-12/09	DOBBS 008	 
C	10187	MECH	2500	02	WIT	0.000	MECHANICS OF MATERIALS-LAB	F	08:00 am-09:50 am	16	19	-3	John Peter Voccio (P)	08/31-12/09	DOBBS 008	 
NR	10190	MECH	2500	03	WIT	4.000	MECHANICS OF MATERIALS	TR	11:00 am-12:15 pm	16	8	8	Masoud Olia (P)	08/31-12/09	DOBBS 008	 
NR	10191	MECH	2500	04	WIT	0.000	MECHANICS OF MATERIALS-LAB	W	12:00 pm-12:50 pm	16	8	8	Masoud Olia (P)	08/31-12/09	DOBBS 008	 
 	 	 	 	 	 	 	 	W	11:00 am-11:50 am	 	 	 	Masoud Olia (P)	09/09-12/09	WENTW 007	 
C	10194	MECH	2500	05	WIT	4.000	MECHANICS OF MATERIALS	TR	09:30 am-10:45 am	16	16	0	Xiaobin Le (P)	08/31-12/09	DOBBS 008	 
C	10196	MECH	2500	06	WIT	0.000	MECHANICS OF MATERIALS-LAB	W	10:00 am-11:50 am	16	16	0	Xiaobin Le (P)	08/31-12/09	DOBBS 008	 
NR	11500	MECH	2750	01	WIT	4.000	ENGINEERING THERMODYNAMICS II	MW	09:00 am-10:15 am	20	4	16	Mansour Zenouzi (P)	08/31-12/09	ANXCN 301	 
NR	11501	MECH	2750	02	WIT	0.000	ENGINEER THERMODYNAMICS II-LAB	M	11:00 am-12:50 pm	20	4	16	Mansour Zenouzi (P)	08/31-12/09	RBSTN 005	 
C	10199	MECH	2990	01	WIT	4.000	INDEPENDENT STUDY	 	TBA	15	24	-9	Michael Jackson (P)	08/31-12/09	TBA	 
C	10201	MECH	3000	01	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	08:00 am-09:50 am	22	22	0	Xiaobin Le (P)	08/31-12/09	ANXCN 103	 
NR	10203	MECH	3000	02	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	10:00 am-11:50 am	22	20	2	Anthony Duva (P)	08/31-12/09	DOBBS 306	 
NR	10204	MECH	3000	03	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	01:00 pm-02:50 pm	22	21	1	Anthony Duva (P)	08/31-12/09	DOBBS 007	 
C	10206	MECH	3000	04	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	08:00 am-09:50 am	22	23	-1	John Peter Voccio (P)	08/31-12/09	WENTW 207	 
NR	10207	MECH	3000	05	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	10:00 am-11:50 am	22	21	1	Ilie Talpasanu (P)	08/31-12/09	ANXCN 313	 
NR	10211	MECH	3000	06	WIT	4.000	DESIGN OF MACHINE ELEMENTS	MW	01:00 pm-02:50 pm	22	19	3	Ilie Talpasanu (P)	08/31-12/09	WATSN 001	 
C	10446	MECH	3100	01	WIT	4.000	ENGINEERING FLUID MECHANICS	TR	11:00 am-12:15 pm	26	27	-1	Haifa El-Sadi (P)	08/31-12/09	ANXCN 203	 
C	10447	MECH	3100	02	WIT	0.000	ENGINEERING FLUID MECH - LAB	W	10:00 am-11:50 am	13	13	0	Haifa El-Sadi (P)	08/31-12/09	KNGMN 101	 
C	10449	MECH	3100	03	WIT	0.000	ENGINEERING FLUID MECH - LAB	F	10:00 am-11:50 am	13	15	-2	Frank Caserta (P)	08/31-12/09	KNGMN 101	 
